ID;Storey;From;From description;To;To Description;Class;Item code;Type;Cable type 2;Length/qty;Calculated length;Plan unit;Diameter;Weight;To parts list;To cable list;Electrotechnical calculations;System;Neutral wire;Protective wire;PEN wire;Space name;Storey description;Occurrences;Occurrence documents;Occurrence count;Dynamic customer ID;From location;From customer ID;To Customer ID;Replacing product;GUID
#_W1567;1korrus;-KK.A104;Ühenduskarp;-KK.A103;Ühenduskarp;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;6906,677721;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;A104;1. korrus;TRUE;VMHT_TP_EAH-5-011_1k-aut.drw;1;#_W1567;;KK.A104;KK.A103;;31a68675-699d-4e32-8687-4a66e70ce771
#_W1892;1korrus;-KK.A104;Ühenduskarp;-KK.A102;Ühenduskarp;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;4399,893723;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;A104;1. korrus;TRUE;VMHT_TP_EAH-5-011_1k-aut.drw;1;#_W1892;;KK.A104;KK.A102;;5de147d2-64bb-44d4-bdab-9b76ce731ffa
#_W1813;1korrus;-KK.A108;Ühenduskarp;-KK.A102;Ühenduskarp;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;12301,69158;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;A108;1. korrus;TRUE;VMHT_TP_EAH-5-011_1k-aut.drw;1;#_W1813;;KK.A108;KK.A102;;1cd6a188-7e90-4461-996f-bdd94e3e463c
#_W1565;1korrus;-KK.A109;Ühenduskarp;-KK.A108;Ühenduskarp;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;1467,594692;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;A109;1. korrus;TRUE;VMHT_TP_EAH-5-011_1k-aut.drw;1;#_W1565;;KK.A109;KK.A108;;47dd37d4-dde2-4260-b854-da718b8ece56
#_W1557;1korrus;-KK.A110;Ühenduskarp;-KK.A111;Ühenduskarp;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;1553,79288;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;A110;1. korrus;TRUE;VMHT_TP_EAH-5-011_1k-aut.drw;1;#_W1557;;KK.A110;KK.A111;;cd17cf62-1a88-49da-bbe7-d374ccb4b0f3
#_W1558;1korrus;-KK.A111;Ühenduskarp;-KK.A113;Ühenduskarp;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;6387,862542;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;A111;1. korrus;TRUE;VMHT_TP_EAH-5-011_1k-aut.drw;1;#_W1558;;KK.A111;KK.A113;;26869f65-6246-4d43-b4fb-7c4d7315d932
#_W1559;1korrus;-KK.A113;Ühenduskarp;-KK.A121;Ühenduskarp;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;4689,13238;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;A113;1. korrus;TRUE;VMHT_TP_EAH-5-011_1k-aut.drw;1;#_W1559;;KK.A113;KK.A121;;1948a39f-c1f9-4aa6-b59a-570c168b4606
#_W1902;1korrus;-KK.A117;Ühenduskarp;-KK.A114;Ühenduskarp;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;9355,376666;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;L.K1.1;1. korrus;TRUE;VMHT_TP_EAH-5-011_1k-aut.drw;1;#_W1902;;KK.A117;KK.A114;;2b65793d-e3e5-4974-baf3-aaa74ad83ce2
#_W1562;1korrus;-KK.A118;Ühenduskarp;-KK.A114;Ühenduskarp;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;4860,978334;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;A118;1. korrus;TRUE;VMHT_TP_EAH-5-011_1k-aut.drw;1;#_W1562;;KK.A118;KK.A114;;10e2cf5a-ccfa-48f7-a80e-0a854373ef17
#_W1561;1korrus;-KK.A120;Ühenduskarp;-KK.A118;Ühenduskarp;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;1813,899901;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;A120;1. korrus;TRUE;VMHT_TP_EAH-5-011_1k-aut.drw;1;#_W1561;;KK.A120;KK.A118;;37718935-bd14-4fec-99c0-2e8f02e6b2ff
#_W1560;1korrus;-KK.A121;Ühenduskarp;-KK.A120;Ühenduskarp;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;2995,437604;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;A121;1. korrus;TRUE;VMHT_TP_EAH-5-011_1k-aut.drw;1;#_W1560;;KK.A121;KK.A120;;e77fa7f6-0535-4d56-8b63-5b12f1d18be5
#_W1583;1korrus;-KK.A123;Ühenduskarp;-KK.A122;Ühenduskarp;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;4619,883085;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;A123;1. korrus;TRUE;VMHT_TP_EAH-5-011_1k-aut.drw;1;#_W1583;;KK.A123;KK.A122;;2d7952b8-010c-4c79-b5cf-eed4d4765d2f
#_W1581;1korrus;-KK.A124;Ühenduskarp;-KK.A126;Ühenduskarp;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;3340,670814;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;A124;1. korrus;TRUE;VMHT_TP_EAH-5-011_1k-aut.drw;1;#_W1581;;KK.A124;KK.A126;;70740a06-4475-43e7-a608-70200d1c1ddf
#_W1588;1korrus;-KK.A125;Ühenduskarp;-KK.A130;Ühenduskarp;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;2172,580489;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;A125;1. korrus;TRUE;VMHT_TP_EAH-5-011_1k-aut.drw;1;#_W1588;;KK.A125;KK.A130;;589a2d57-dc3f-438b-b66e-00cc5bc3ff25
#_W1582;1korrus;-KK.A126;Ühenduskarp;-KK.A123;Ühenduskarp;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;2626,407451;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;;1. korrus;TRUE;VMHT_TP_EAH-5-011_1k-aut.drw;1;#_W1582;;KK.A126;KK.A123;;749d8776-0b0a-4bb8-934a-76da493f041f
#_W1586;1korrus;-KK.A127;Ühenduskarp;-KK.A128;Ühenduskarp;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;2549,536999;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;A127;1. korrus;TRUE;VMHT_TP_EAH-5-011_1k-aut.drw;1;#_W1586;;KK.A127;KK.A128;;33b5153c-3273-43bb-bd14-fabfa831b8dc
#_W2005;1korrus;-KK.A128;Ühenduskarp;-KK.B134;Ühenduskarp;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;9463,614229;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;A128;1. korrus;TRUE;VMHT_TP_EAH-5-011_1k-aut.drw;1;#_W2005;;KK.A128;KK.B134;;d730e71e-0cd7-4785-91e6-e24e0f66d775
#_W1585;1korrus;-KK.A129;Ühenduskarp;-KK.A127;Ühenduskarp;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;3446,183635;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;A129;1. korrus;TRUE;VMHT_TP_EAH-5-011_1k-aut.drw;1;#_W1585;;KK.A129;KK.A127;;3b2cf9db-ace1-48be-9668-d649f5bf4e21
#_W1589;1korrus;-KK.A130;Ühenduskarp;-KK.A131;Ühenduskarp;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;3297,633058;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;A130;1. korrus;TRUE;VMHT_TP_EAH-5-011_1k-aut.drw;1;#_W1589;;KK.A130;KK.A131;;630dd058-c7c1-42da-b32c-cab1f01c5f82
#_W1601;1korrus;-KK.A133;Ühenduskarp;-KK.A136;Ühenduskarp;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;2363,35512;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;A133;1. korrus;TRUE;VMHT_TP_EAH-5-011_1k-aut.drw;1;#_W1601;;KK.A133;KK.A136;;9aef3be1-8511-42cf-9e63-07f4254580fe
#_W1604;1korrus;-KK.A134;Ühenduskarp;-KK.A135;Ühenduskarp;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;3489,714945;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;A134;1. korrus;TRUE;VMHT_TP_EAH-5-011_1k-aut.drw;1;#_W1604;;KK.A134;KK.A135;;30c42143-5142-4057-86aa-4f8e0f40aa18
#_W1605;1korrus;-KK.A135;Ühenduskarp;-KK.A143;Ühenduskarp;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;4889,030765;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;A135;1. korrus;TRUE;VMHT_TP_EAH-5-011_1k-aut.drw;1;#_W1605;;KK.A135;KK.A143;;0b83d1e9-f780-4116-b602-157566c17436
#_W1602;1korrus;-KK.A136;Ühenduskarp;-KK.A132;Ühenduskarp;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;3320,059165;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;A136;1. korrus;TRUE;VMHT_TP_EAH-5-011_1k-aut.drw;1;#_W1602;;KK.A136;KK.A132;;211e539e-8ba3-4199-9efd-236335c3c875
#_W1970;1korrus;-KK.A137;Ühenduskarp;-KK.A138;Ühenduskarp;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;2020,605189;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;A137;1. korrus;TRUE;VMHT_TP_EAH-5-011_1k-aut.drw;1;#_W1970;;KK.A137;KK.A138;;ab43739c-513e-4c69-8563-53b1510d7735
#_W1615;1korrus;-KK.A138;Ühenduskarp;-KK.A147;Ühenduskarp;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;11542,86919;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;A138;1. korrus;TRUE;VMHT_TP_EAH-5-011_1k-aut.drw;1;#_W1615;;KK.A138;KK.A147;;afc78a1f-13f3-44cb-93cd-4a23e140b950
#_W1612;1korrus;-KK.A139;Ühenduskarp;-KK.A140;Ühenduskarp;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;2996,494509;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;A139;1. korrus;TRUE;VMHT_TP_EAH-5-011_1k-aut.drw;1;#_W1612;;KK.A139;KK.A140;;7c74a7f7-2246-4ba0-8e10-0c6521a292c3
#_W1613;1korrus;-KK.A140;Ühenduskarp;-KK.A141;Ühenduskarp;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;3650,309544;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;A140;1. korrus;TRUE;VMHT_TP_EAH-5-011_1k-aut.drw;1;#_W1613;;KK.A140;KK.A141;;de9531c7-2e62-4f7a-a0fa-3678f0a9227b
#_W1614;1korrus;-KK.A141;Ühenduskarp;-KK.A137;Ühenduskarp;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;3840,220086;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;A141;1. korrus;TRUE;VMHT_TP_EAH-5-011_1k-aut.drw;1;#_W1614;;KK.A141;KK.A137;;f6ae1acd-2e11-4dcd-8c97-d6129fe7394a
#_W1606;1korrus;-KK.A143;Ühenduskarp;-KK.A144;Ühenduskarp;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;3028,213056;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;A143;1. korrus;TRUE;VMHT_TP_EAH-5-011_1k-aut.drw;1;#_W1606;;KK.A143;KK.A144;;2915b4a4-5447-4938-9b83-d9fa23d42063
#_W1607;1korrus;-KK.A144;Ühenduskarp;-KK.L.2.1.3;Ühenduskarp;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;2112,565003;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;A144;1. korrus;TRUE;VMHT_TP_EAH-5-011_1k-aut.drw;1;#_W1607;;KK.A144;KK.L.2.1.3;;92083acd-b513-4d1e-9b77-db81d307623b
#_W1195;2korrus;-KK.A201;Ühenduskarp;-KK.A202;Ühenduskarp;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;1326,961373;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;A201;2. korrus;TRUE;VMHT_TP_EAH-5-012_2k-aut.drw;1;#_W1195;;KK.A201;KK.A202;;334a7da4-02c0-4351-9f5f-46ed8cd121e1
#_W409;2korrus;-KK.A203;Ühenduskarp;-KK.A206;Ühenduskarp;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;4072,090854;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;A203;2. korrus;TRUE;VMHT_TP_EAH-5-012_2k-aut.drw;1;#_W409;;KK.A203;KK.A206;;92c31831-ebb4-45ae-ade5-050b43bcaade
#_W410;2korrus;-KK.A206;Ühenduskarp;-KK.A201;Ühenduskarp;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;5178,980661;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;A206;2. korrus;TRUE;VMHT_TP_EAH-5-012_2k-aut.drw;1;#_W410;;KK.A206;KK.A201;;c76546ba-7dfc-4645-a308-299b2c2b4645
#_W1191;2korrus;-KK.A208;Ühenduskarp;-KK.A209;Ühenduskarp;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;1935,448355;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;L.K2.1;2. korrus;TRUE;VMHT_TP_EAH-5-012_2k-aut.drw;1;#_W1191;;KK.A208;KK.A209;;093c1038-a8e9-4ae2-b430-5aa93000c80f
#_W411;2korrus;-KK.A209;Ühenduskarp;-KK.A204;Ühenduskarp;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;3871,054669;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;L.K2.1;2. korrus;TRUE;VMHT_TP_EAH-5-012_2k-aut.drw;1;#_W411;;KK.A209;KK.A204;;f7c3bc34-b9ab-4128-b1f8-8b2461fdd788
#_W1188;2korrus;-KK.A210;Ühenduskarp;-KK.A203;Ühenduskarp;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;4655,022606;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;A210;2. korrus;TRUE;VMHT_TP_EAH-5-012_2k-aut.drw;1;#_W1188;;KK.A210;KK.A203;;5857e705-e86f-459d-b07a-812c82570d30
#_W1450;2korrus;-KK.A211;Ühenduskarp;-KK.A210;Ühenduskarp;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;4635,055419;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;A211;2. korrus;TRUE;VMHT_TP_EAH-5-012_2k-aut.drw;1;#_W1450;;KK.A211;KK.A210;;d6ebc4b4-36e8-4f1f-9ab4-871fda948c6c
#_W1449;2korrus;-KK.A212;Ühenduskarp;-KK.A211;Ühenduskarp;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;4188,276104;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;A212;2. korrus;TRUE;VMHT_TP_EAH-5-012_2k-aut.drw;1;#_W1449;;KK.A212;KK.A211;;1d7294b7-2108-4d39-9c82-41a6a8bd89c6
#_W1199;2korrus;-KK.A213;Ühenduskarp;-KK.A214;Ühenduskarp;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;3383,490296;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;A213;2. korrus;TRUE;VMHT_TP_EAH-5-012_2k-aut.drw;1;#_W1199;;KK.A213;KK.A214;;db312e3c-45e0-4079-b985-0ef9c0ddd7c9
#_W1200;2korrus;-KK.A214;Ühenduskarp;-KK.A215;Ühenduskarp;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;3245,143055;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;A214;2. korrus;TRUE;VMHT_TP_EAH-5-012_2k-aut.drw;1;#_W1200;;KK.A214;KK.A215;;d4ab27b6-751b-4a43-8d99-38453e845022
#_W1201;2korrus;-KK.A215;Ühenduskarp;-KK.A216;Ühenduskarp;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;1607,067559;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;A215;2. korrus;TRUE;VMHT_TP_EAH-5-012_2k-aut.drw;1;#_W1201;;KK.A215;KK.A216;;2e7abfc8-3dbe-499f-a0b4-1055c9286567
#_W1203;2korrus;-KK.A217;Ühenduskarp;-KK.A218;Ühenduskarp;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;1661,22561;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;A217;2. korrus;TRUE;VMHT_TP_EAH-5-012_2k-aut.drw;1;#_W1203;;KK.A217;KK.A218;;bdedb057-f1ac-4d6f-a534-a378f669c886
#_W1204;2korrus;-KK.A218;Ühenduskarp;-KK.A219;Ühenduskarp;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;3327,393199;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;A218;2. korrus;TRUE;VMHT_TP_EAH-5-012_2k-aut.drw;1;#_W1204;;KK.A218;KK.A219;;a074fa47-60a9-4e47-9748-4eeab5ba2312
#_W1205;2korrus;-KK.A219;Ühenduskarp;-KK.A220;Ühenduskarp;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;3442,759693;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;A219;2. korrus;TRUE;VMHT_TP_EAH-5-012_2k-aut.drw;1;#_W1205;;KK.A219;KK.A220;;3e209178-af44-4c40-bc64-afaff19282b9
#_W1206;2korrus;-KK.A220;Ühenduskarp;-KK.A221;Ühenduskarp;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;4974,33505;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;A220;2. korrus;TRUE;VMHT_TP_EAH-5-012_2k-aut.drw;1;#_W1206;;KK.A220;KK.A221;;95a3b7bd-9663-43e2-8714-313e88de68ec
#_W1207;2korrus;-KK.A221;Ühenduskarp;-KK.A222;Ühenduskarp;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;1791,37075;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;A221;2. korrus;TRUE;VMHT_TP_EAH-5-012_2k-aut.drw;1;#_W1207;;KK.A221;KK.A222;;f4a3fe01-1ecb-456e-8b4c-7a51cd071744
#_W1210;2korrus;-KK.A226;Ühenduskarp;-KK.A228;Ühenduskarp;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;3710,657687;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;A226;2. korrus;TRUE;VMHT_TP_EAH-5-012_2k-aut.drw;1;#_W1210;;KK.A226;KK.A228;;fbecdb1c-55fc-41ab-bba9-d1b3adb62dd3
#_W1211;2korrus;-KK.A228;Ühenduskarp;-KK.A227;Ühenduskarp;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;2128,211249;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;A228;2. korrus;TRUE;VMHT_TP_EAH-5-012_2k-aut.drw;1;#_W1211;;KK.A228;KK.A227;;1685e9a7-3586-4a92-bbf0-8d23a7b77718
#_W1209;2korrus;-KK.A229;Ühenduskarp;-KK.A226;Ühenduskarp;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;12924,93419;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;A229;2. korrus;TRUE;VMHT_TP_EAH-5-012_2k-aut.drw;1;#_W1209;;KK.A229;KK.A226;;bbae2d30-809b-44ed-9fa0-50f4bd3c2251
#_W1238;2korrus;-KK.A231;Ühenduskarp;-KK.A242;Ühenduskarp;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;2206,823826;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;A231;2. korrus;TRUE;VMHT_TP_EAH-5-012_2k-aut.drw;1;#_W1238;;KK.A231;KK.A242;;01a37306-665f-4562-a79f-22700ab3b556
#_W1242;2korrus;-KK.A236;Ühenduskarp;-KK.A235;Ühenduskarp;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;5504,136416;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;L2.1.2;2. korrus;TRUE;VMHT_TP_EAH-5-012_2k-aut.drw;1;#_W1242;;KK.A236;KK.A235;;cf1135b1-8bb8-44dd-be41-dfc9261aad9c
#_W1244;2korrus;-KK.A238;Ühenduskarp;-KK.A237;Ühenduskarp;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;4631,056312;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;A238;2. korrus;TRUE;VMHT_TP_EAH-5-012_2k-aut.drw;1;#_W1244;;KK.A238;KK.A237;;61afb1fd-b08b-40c4-b757-c2f1e1acb121
#_W1243;2korrus;-KK.A239;Ühenduskarp;-KK.A238;Ühenduskarp;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;4021,901988;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;A239;2. korrus;TRUE;VMHT_TP_EAH-5-012_2k-aut.drw;1;#_W1243;;KK.A239;KK.A238;;5fd140f2-cdc3-4c18-aadc-d629f60b6732
#_W1241;2korrus;-KK.A240;Ühenduskarp;-KK.A239;Ühenduskarp;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;3942,9026;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;A240;2. korrus;TRUE;VMHT_TP_EAH-5-012_2k-aut.drw;1;#_W1241;;KK.A240;KK.A239;;fe1e2e18-9b4f-48ef-8919-21fc923d1fb2
#_W1240;2korrus;-KK.A241;Ühenduskarp;-KK.A240;Ühenduskarp;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;4008,277028;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;A241;2. korrus;TRUE;VMHT_TP_EAH-5-012_2k-aut.drw;1;#_W1240;;KK.A241;KK.A240;;984ff1d0-dd8d-410f-be37-cb4b3011a1d9
#_W1237;2korrus;-KK.A243;Ühenduskarp;-KK.A231;Ühenduskarp;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;3371,458252;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;A243;2. korrus;TRUE;VMHT_TP_EAH-5-012_2k-aut.drw;1;#_W1237;;KK.A243;KK.A231;;f09f8e36-16c6-4b76-ae8c-df53893b8287
#_W1247;2korrus;-KK.A244;Ühenduskarp;-KK.A245;Ühenduskarp;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;3724,626321;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;A244;2. korrus;TRUE;VMHT_TP_EAH-5-012_2k-aut.drw;1;#_W1247;;KK.A244;KK.A245;;61e92248-d55e-49f8-b81e-ba4c4e917cb3
#_W1248;2korrus;-KK.A245;Ühenduskarp;-KK.A246;Ühenduskarp;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;3758,512471;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;A245;2. korrus;TRUE;VMHT_TP_EAH-5-012_2k-aut.drw;1;#_W1248;;KK.A245;KK.A246;;2a6bd5e4-62fb-4225-92be-9c5f0edf6322
#_W1249;2korrus;-KK.A246;Ühenduskarp;-KK.A247;Ühenduskarp;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;2630,918408;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;A246;2. korrus;TRUE;VMHT_TP_EAH-5-012_2k-aut.drw;1;#_W1249;;KK.A246;KK.A247;;83e2bda5-7951-489e-8b89-358e5998871e
#_W1250;2korrus;-KK.A247;Ühenduskarp;-KK.A248;Ühenduskarp;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;3317,338476;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;A247;2. korrus;TRUE;VMHT_TP_EAH-5-012_2k-aut.drw;1;#_W1250;;KK.A247;KK.A248;;a49d7141-4357-44e4-af49-030b1bb66076
#_W398;2korrus;-KK.A250;Ühenduskarp;-KK.A251;Ühenduskarp;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;3259,618201;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;A250;2. korrus;TRUE;VMHT_TP_EAH-5-012_2k-aut.drw;1;#_W398;;KK.A250;KK.A251;;5d91d710-e25f-447d-bef1-4154c4abbbd4
#_W399;2korrus;-KK.A251;Ühenduskarp;-KK.A252;Ühenduskarp;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;3125,468174;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;A251;2. korrus;TRUE;VMHT_TP_EAH-5-012_2k-aut.drw;1;#_W399;;KK.A251;KK.A252;;cbd28265-9881-423c-ab07-497eb16bc66b
